,Unnamed: 0,type,url,displayUrl,caption,commentsCount,likesCount,labels,labels_str
1068,1068,Image,https://www.instagram.com/p/CgjzI62LKpP/,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295883900_424476639631680_6753112417724552299_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=ZJP-7nTK9cMAX8yv8tq&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAF9ikq1jOBNx6IG50bUY9LDJ-giA7mbRNGd2_NLSh1GQ&oe=638AEAB6&_nc_sid=86f79a,"Yep, we are in love with yellow 💛  @angelacastellanoss⁠
⁠
Shop Item #: 10914967, 10914969⁠
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #fashionista",36,8754,"['Glasses', 'Goggles', 'Shoulder', 'Vision care', 'Sunglasses', 'Neck', 'Sleeve', 'Waist', 'Thigh', 'Yellow']",Glasses Goggles Shoulder Vision care Sunglasses Neck Sleeve Waist Thigh Yellow
1070,1070,Image,https://www.instagram.com/p/CgjvHTcOyag/,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/296068791_1012685752774509_3733790926187389511_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=2V9XT250l-IAX_Gf3ff&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAtVboPn7qEQec2dDOH4CgNZm8FGYQmFruGpx52xToN1Q&oe=638C4FBE&_nc_sid=86f79a,"All eyes on you boo 😍 @hannahg11⁠
⁠
Shop Item #: 9800883⁠
⁠
#GLOWMODE #GLOWMODEcorecourt #fitness #OOTD",18,7521,"['Joint', 'Shoulder', 'Smile', 'Plant', 'Waist', 'Thigh', 'Flash photography', 'Knee', 'Leisure', 'Chest']",Joint Shoulder Smile Plant Waist Thigh Flash photography Knee Leisure Chest
1071,1071,Image,https://www.instagram.com/p/CgjvHTcOyag/,https://instagram.fala4-3.fna.fbcdn.net/v/t51.2885-15/296068791_1012685752774509_3733790926187389511_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fala4-3.fna.fbcdn.net&_nc_cat=109&_nc_ohc=2V9XT250l-IAX_4CKa_&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCZKAVhe45ZVzOUjZy8cSur0Fet6TNLRLD0dyvuHfCkQg&oe=638C4FBE&_nc_sid=86f79a,"All eyes on you boo 😍 @hannahg11⁠
⁠
Shop Item #: 9800883⁠
⁠
#GLOWMODE #GLOWMODEcorecourt #fitness #OOTD",18,7521,"['Joint', 'Shoulder', 'Smile', 'Plant', 'Waist', 'Thigh', 'Flash photography', 'Knee', 'Leisure', 'Chest']",Joint Shoulder Smile Plant Waist Thigh Flash photography Knee Leisure Chest
1073,1073,Image,https://www.instagram.com/p/CgjrG7TsF9X/,https://instagram.fala4-2.fna.fbcdn.net/v/t51.2885-15/296262868_1025231924847380_41750491148836600_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fala4-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=IuBduPqUfj0AX-naxbI&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC6Rgmoky9kY5ChVsP61hBAodXDhoc8IpO7vXRco-pz8w&oe=638B5840&_nc_sid=86f79a,"Perfect, perfect, perfect 💚 @nicoleshiraz⁠
⁠
Shop Item #: 10448049⁠
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #fashionista #summervibe",25,7307,[],
1074,1074,Image,https://www.instagram.com/p/CgieECerU7q/,https://instagram.fala4-1.fna.fbcdn.net/v/t51.2885-15/295905331_119913227304193_6286109864924458065_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fala4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=aXV3uF1i7vQAX_BNmx1&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAIqAj3jHiBYyaSqHk_S8O61Ho451VffJDE-CgTlmNS1A&oe=638C328D&_nc_sid=86f79a,"When the sun goes down, that’s when you see me glow ✨ @eva.delande

Shop Item #: 3648176
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #OOTD #fashionista",59,14170,"['Plant', 'Smile', 'Sky', 'Botany', 'Sleeve', 'Waist', 'Tree', 'Grass', 'Knee', 'Day dress']",Plant Smile Sky Botany Sleeve Waist Tree Grass Knee Day dress
1075,1075,Image,https://www.instagram.com/p/Cgid0dlrPhJ/,https://instagram.fala4-2.fna.fbcdn.net/v/t51.2885-15/295893813_906274270311011_5727582874650961438_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fala4-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=plnbJ_bN7rkAX_I6k9F&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDgOxd8-3PrvJkKI8jc2rry-m1tQfgLUPTnepm57PsroQ&oe=638CA577&_nc_sid=86f79a,"A perfect picnic look 🍉🥐🍊 @elena_xtinulia

Shop Item #: 1871433
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #summervibe #OOTD #chic",45,10030,[],
1076,1076,Image,https://www.instagram.com/p/CgidlObLpAE/,https://instagram.fala4-1.fna.fbcdn.net/v/t51.2885-15/295955072_870025317302753_2654569833043639530_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fala4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=SK-49V7pQ_UAX_k5NCt&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD1EwZ_RiVVca_cyweUlbVc3k7iZGuyDToLAKp5pJi0HA&oe=638C42C2&_nc_sid=86f79a,"Love the aesthetic 🤍🌼✨ @gackanikola

Shop Item #: 1249478
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #boots #fashion",30,8123,"['Plant', 'Flower', 'Glove', 'Gesture', 'People in nature', 'Grass', 'Petal', 'Road surface', 'Thigh', 'Knee']",Plant Flower Glove Gesture People in nature Grass Petal Road surface Thigh Knee
1081,1081,Image,https://www.instagram.com/p/CgfRYlLOcxn/,https://instagram.fala4-3.fna.fbcdn.net/v/t51.2885-15/295533414_142307408478588_5995148715237283530_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fala4-3.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Egic4czn60MAX-Di8K_&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAERTFFim6ZAK9H9jMoYTRenDLFH_W2vKDXiyUWwpLKXA&oe=638C2100&_nc_sid=86f79a,"Love, love, LOVE pink! 💕  @apolloniallewellyn

Shop Item #: 10454848, 10519712
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #OOTD #pink #fashion #summerstyle",116,11155,"['Hair', 'Glasses', 'Sky', 'Sunglasses', 'Plant', 'Waist', 'Swimsuit top', 'Thigh', 'Pink', 'Brassiere']",Hair Glasses Sky Sunglasses Plant Waist Swimsuit top Thigh Pink Brassiere
1082,1082,Image,https://www.instagram.com/p/Cge-glzuRc5/,https://instagram.fala4-3.fna.fbcdn.net/v/t51.2885-15/295819183_559021629300334_6668442621231249469_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fala4-3.fna.fbcdn.net&_nc_cat=110&_nc_ohc=E5e0_6jrnxAAX_HAeFl&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCNqwGN99YHqDpAAm-N4OLifeExETVqHcgJ0ihsBRMaQA&oe=638BAE50&_nc_sid=86f79a,"Feelin hot, hot, hot ❤️‍🔥 @kkebony

Shop Item #: 8675877
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #bikini #vacation #summerstyle #fashion",40,6253,"['Water', 'Sky', 'Leg', 'Swimsuit top', 'Lingerie top', 'Tree', 'Brassiere', 'Swimwear', 'Swimming pool', 'Outdoor furniture']",Water Sky Leg Swimsuit top Lingerie top Tree Brassiere Swimwear Swimming pool Outdoor furniture
1083,1083,Image,https://www.instagram.com/p/Cge9ySMpFVq/,https://instagram.fala4-1.fna.fbcdn.net/v/t51.2885-15/295872130_584793836538759_558150669073643896_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fala4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Riknk1d6hyQAX81zSrv&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDA5pi6wobL9kHGT_ZXOkOmGEr7vkKd-dYpnV1Hd5rS_w&oe=638BD734&_nc_sid=86f79a,"Hey summer 🍹  @yemayaguzman

Shop Item #: 6700007
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #bikini #swimwear #fashion",151,26293,"['Smile', 'Swimsuit top', 'Lingerie top', 'Swimwear', 'Brassiere', 'Undergarment', 'Thigh', 'Lingerie', 'Undergarment', 'Swimsuit bottom']",Smile Swimsuit top Lingerie top Swimwear Brassiere Undergarment Thigh Lingerie Undergarment Swimsuit bottom
1085,1085,Image,https://www.instagram.com/p/Cge193xrXKq/,https://instagram.fala4-1.fna.fbcdn.net/v/t51.2885-15/295671381_786706332348879_1017245249135765355_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fala4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=53Tjj_Yos7cAX9uvmNM&edm=APU89FABAAAA&ccb=7-5&oh=00_AfANoDFtqeGuA-_H3FAKmyY_CBHuciv90OLC1jmM3z0Fvw&oe=638C0013&_nc_sid=86f79a,"Us this summer 🌊  @simplicityarchives
#SHEINinspo",196,66105,"['Water', 'Fluid', 'Liquid', 'Recreation', 'Leisure', 'Wind wave', 'Lake', 'Fun', 'Wave', 'Ocean']",Water Fluid Liquid Recreation Leisure Wind wave Lake Fun Wave Ocean
1086,1086,Image,https://www.instagram.com/p/CgevwKZLO5J/,https://instagram.fala4-1.fna.fbcdn.net/v/t51.2885-15/295625598_478377340955533_6104184082500760099_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fala4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=UyIdJMXxXrsAX8G2tMT&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBWWO3z2NRixDpKMwOBs947tSoO55n5bnbMq010CiVfMQ&oe=638C7434&_nc_sid=86f79a,"Loving the color combo 💚🌸 @hannnahwil

Shop Item #: 9967553, 10869435
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #OOTD #summervibe #chic",45,4997,"['Face', 'Smile', 'Plant', 'Eye', 'Waist', 'People in nature', 'Thigh', 'Tree', 'Grass', 'Happy']",Face Smile Plant Eye Waist People in nature Thigh Tree Grass Happy
1087,1087,Image,https://www.instagram.com/p/CgevdwqrIn5/,https://instagram.fala4-1.fna.fbcdn.net/v/t51.2885-15/295494036_781523603018043_3858375800693690330_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fala4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=hliLFwtYrl4AX-WiK2F&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCt58RAWnd7vJ5t-QT5yD2pCC8p8T-vPgmZbN5CQ8q0fA&oe=638C43AB&_nc_sid=86f79a,"Picture perfect 📸  @brunallopo

Shop Item #: 5882557, 9468712, 3334854
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #OOTD #chic",30,9193,"['Joint', 'Arm', 'Green', 'Plant', 'Fashion', 'Eyelash', 'Sleeve', 'Thigh', 'Waist', 'Flower']",Joint Arm Green Plant Fashion Eyelash Sleeve Thigh Waist Flower
1088,1088,Image,https://www.instagram.com/p/CgetXfHr6sj/,https://instagram.fala4-3.fna.fbcdn.net/v/t51.2885-15/296052044_1115725465682448_3933580934398719086_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fala4-3.fna.fbcdn.net&_nc_cat=100&_nc_ohc=8tAx9QwnZngAX9YKwVb&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBFWsADCtCJeabNi80dCX64kGAPccguQOzpnOqaSP7hvQ&oe=638B9337&_nc_sid=86f79a,"Beach more, worry less 🌊  @megancooperrrr

Shop Item #: 9892918
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #bikini #swimwear #beach #summerfashion",55,27056,"['Swimsuit top', 'Sky', 'Lingerie top', 'Brassiere', 'Azure', 'Swimwear', 'Sunlight', 'Waist', 'Thigh', 'Undergarment']",Swimsuit top Sky Lingerie top Brassiere Azure Swimwear Sunlight Waist Thigh Undergarment
1089,1089,Image,https://www.instagram.com/p/CgekONdLiI9/,https://instagram.fala4-2.fna.fbcdn.net/v/t51.2885-15/295732314_789303075590363_6579370629667828203_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fala4-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=OyCovwXKXV8AX-TGVdQ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD6xZxkr9tIKNx66V2djzHbbB6fg-SrZssz8fLBoYf9MQ&oe=638C6320&_nc_sid=86f79a,"Sweet summertime fun ✨🌸 @adara_molinero

Shop Item #: 9087392
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #pink #bikini",101,12872,[],
1091,1091,Image,https://www.instagram.com/p/Cgc3WBVPKxF/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/295610050_1913646165494085_2582665832763452994_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=jJMWztpqhVsAX-AdRFR&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAGfJKBi99h4NvYfYpLEkp7wkRiVN8fBO0Ep5ypQo6Caw&oe=638AE559&_nc_sid=86f79a,"Soaking in the summer sunshine ☀  @elsyvg_

Shop Item #: 10407396, 4279796
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #SHEINcurve #OOTD #fashion #summervibe",59,7084,"['Glasses', 'Vision care', 'Goggles', 'Sunglasses', 'Eyewear', 'Fashion', 'Sleeve', 'Waist', 'Thigh', 'Luggage and bags']",Glasses Vision care Goggles Sunglasses Eyewear Fashion Sleeve Waist Thigh Luggage and bags
1092,1092,Image,https://www.instagram.com/p/CgcdurTPtYB/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/295786269_590530099346789_5646836692732580353_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=ySXP0hDGtc0AX_FAiG9&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDHNeZ-4he5BWBkfv8AON5OMug1Eii_BFANmi3a9dbZnQ&oe=638BD9A3&_nc_sid=86f79a,"Chilling with the best 🌊  @aliaphai

Shop Item #: 1688586
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #swimwear #summervibe #fashion",67,12380,"['Water', 'Swimsuit top', 'Muscle', 'People in nature', 'Lingerie top', 'Brassiere', 'Swimwear', 'Body of water', 'Flash photography', 'Happy']",Water Swimsuit top Muscle People in nature Lingerie top Brassiere Swimwear Body of water Flash photography Happy
1094,1094,Image,https://www.instagram.com/p/CgcYLAZJYlT/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/295405944_467310148565454_7242032289578463224_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=PjZonjBgMncAX-ZICka&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCY6BPRTpuPKmRXqDQXl1OXcsm9B4pgCZzZbovB8ws63g&oe=638C8A3B&_nc_sid=86f79a,"Beach, tan, repeat 🙌  @alyseee_xo

Shop Item #: 9741438
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #bikini #chic #summer #vacation",47,9620,"['Swimsuit top', 'Plant', 'Lingerie top', 'Brassiere', 'Swimwear', 'Thigh', 'Swimsuit bottom', 'Umbrella', 'Lingerie', 'Undergarment']",Swimsuit top Plant Lingerie top Brassiere Swimwear Thigh Swimsuit bottom Umbrella Lingerie Undergarment
1096,1096,Image,https://www.instagram.com/p/Cgb5tYZL0yL/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/295813463_463823331842168_5632058734032774630_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=Fb4KLARQgTwAX-sEtJL&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB237Voa_MSYnRnmHWVlnGMa8R_w2FdaY8GZGW0aBZibQ&oe=638AFDEF&_nc_sid=86f79a,"Level up your style with these awesome sandals ✨  @metejnica

Shop Item #: 9024527
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #sandals #heeledsandals",36,7332,"['Footwear', 'Joint', 'Shoe', 'Shoulder', 'Leg', 'Thigh', 'Waist', 'Knee', 'Dress', 'Tie']",Footwear Joint Shoe Shoulder Leg Thigh Waist Knee Dress Tie
1098,1098,Image,https://www.instagram.com/p/CgZzHxJJO_u/,https://instagram.flba1-1.fna.fbcdn.net/v/t51.2885-15/295234145_1394525944366224_1057619449336611914_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.flba1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=CTmPcMzyHL4AX-NXo8A&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDWipjLFZEJzJs1uYt5Q6FgV5I6S6wHm9Dqpj25TnxDYw&oe=638B54B8&_nc_sid=86f79a,"Leave your worries behind...you're on vacay 🌴✨ @raphaella.bdjm

Shop Item #: 10032514 
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #vacation #chic #summervibe",116,16381,"['Smile', 'Hood', 'Light', 'Lingerie top', 'Swimsuit top', 'Fashion', 'Tree', 'Brassiere', 'Thigh', 'Automotive lighting']",Smile Hood Light Lingerie top Swimsuit top Fashion Tree Brassiere Thigh Automotive lighting
1099,1099,Image,https://www.instagram.com/p/CgZw9TnJciz/,https://instagram.flba1-1.fna.fbcdn.net/v/t51.2885-15/295933543_515149877045672_8557122598632745002_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.flba1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=HPlS4SzpEiQAX9hmDIU&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAn0pFdwtMqOJGD7uxb5UCRsnW99Q7bEj59DD86Q44l3A&oe=638C3E1D&_nc_sid=86f79a,"Say 'Yes!' to this cute daisy embroidery shorts! 💯 🌼  @isabelbernal14

Shop Item #: 10021273
⁠ 
#SHEIN #SHEINforall #SHEINSS22 #summer #denim #summervibe #fashion",52,10620,"['Hair', 'Glasses', 'Shoulder', 'Plant', 'Sunglasses', 'Vision care', 'Goggles', 'Waist', 'Thigh', 'jean short']",Hair Glasses Shoulder Plant Sunglasses Vision care Goggles Waist Thigh jean short
1100,1100,Image,https://www.instagram.com/p/CgZvFs7ptE7/,https://instagram.flba1-1.fna.fbcdn.net/v/t51.2885-15/295117986_452062949846014_3335877317706696203_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.flba1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=J613ihCcjHEAX9a-l8k&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCdLq9Z2szcc5_1LVBhK23572eEzPhH7nlSus8zC9ITxQ&oe=638B75F0&_nc_sid=86f79a,"Today's #OOTD 🤎✨ @ninanatcha

Shop Item #: 2076035
⁠ 
#SHEIN #SHEINforall #SHEINSS22 #summer #fashionista",28,5626,"['Hairstyle', 'Shoulder', 'Muscle', 'Flash photography', 'Textile', 'Waist', 'Vision care', 'Thigh', 'Trunk', 'Cool']",Hairstyle Shoulder Muscle Flash photography Textile Waist Vision care Thigh Trunk Cool
1102,1102,Image,https://www.instagram.com/p/CgZq283LOHd/,https://instagram.flba1-1.fna.fbcdn.net/v/t51.2885-15/295066535_3199625243629727_5906363677011897823_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.flba1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=axPXjcKvV58AX-wSiH8&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBaARm5qovP4_JSES8AdImlqJUBBfABEX6Ikxpok973zw&oe=638B4599&_nc_sid=86f79a,"This bikini set is the pick of the season 💛  @fernandagtrzb

Shop Item #: 10238293
⁠ 
#SHEIN #SHEINforall #SHEINSS22 #summer #SHEINcurve",187,26128,"['Hair', 'Face', 'Swimsuit top', 'Lingerie top', 'Leg', 'Stomach', 'Brassiere', 'Plant', 'Swimwear', 'Thigh']",Hair Face Swimsuit top Lingerie top Leg Stomach Brassiere Plant Swimwear Thigh
1103,1103,Image,https://www.instagram.com/p/CgZppwGLy4s/,https://instagram.flba1-1.fna.fbcdn.net/v/t51.2885-15/295224550_1057049748251964_7430296357257613104_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flba1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=jltcwUuyF8IAX8f-HaC&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAKeVdPNXRbo1wPVSpcE8HOcSgurqtjRHLyxBoul_idRg&oe=638B5B3A&_nc_sid=86f79a,"Brb...I'm off the clock ⏰  @kikimorris

Shop Item #: 9892819 
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #bikini #vacation #chic",49,9640,"['Shoulder', 'Neck', 'Flash photography', 'Thigh', 'Eyelash', 'Waist', 'Black hair', 'Brassiere', 'Undergarment', 'Fashion model']",Shoulder Neck Flash photography Thigh Eyelash Waist Black hair Brassiere Undergarment Fashion model
1104,1104,Image,https://www.instagram.com/p/CgZoKaOL10K/,https://instagram.flba1-1.fna.fbcdn.net/v/t51.2885-15/295546358_2323327121148388_8323768923060628974_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.flba1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=DmxHlZ66pNsAX_MTDU1&edm=APU89FABAAAA&ccb=7-5&oh=00_AfByTzHf6xZWSH9ltMfHRfWk3qly71o56wCj7qPQJly7hw&oe=638C7FAE&_nc_sid=86f79a,"Pink is definitely your color ❤⚡ @namtanlitaa

Shop Item #: 10750248
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #pink #fashionista",34,6358,"['Outerwear', 'Shoulder', 'Vehicle', 'White', 'Car', 'Sunglasses', 'Goggles', 'Vision care', 'Wheel', 'Neck']",Outerwear Shoulder Vehicle White Car Sunglasses Goggles Vision care Wheel Neck
1107,1107,Image,https://www.instagram.com/p/CgZgZa8LcBm/,https://instagram.flba1-1.fna.fbcdn.net/v/t51.2885-15/295557640_727534404997303_6490462676355914786_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.flba1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=J0-JFjypS14AX-gHsAT&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAUIoCW-R4z62clqUHNNiqGQO4aEF1oxbYTV7aE35TFVQ&oe=638B77CB&_nc_sid=86f79a,"Pink obsessed 🌸✨ @millie_thompson

Shop Item #: 10462336
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #pink #summerstyle #fashionista #OOTD",56,6395,"['Joint', 'Shorts', 'Brassiere', 'Lingerie top', 'Waist', 'Thigh', 'Swimsuit top', 'Pink', 'Chest', 'Abdomen']",Joint Shorts Brassiere Lingerie top Waist Thigh Swimsuit top Pink Chest Abdomen
1109,1109,Image,https://www.instagram.com/p/CgXW39OuLde/,https://instagram.fogl3-1.fna.fbcdn.net/v/t51.2885-15/294859425_635038651299775_5992596746293452247_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fogl3-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=-pA1MoRKNbsAX948Q7Q&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCNyQ4cyAYk3lVmBslX09n6Zf9qRve-ai2iaQhPIUxYvw&oe=638BCFB8&_nc_sid=86f79a,"Having fun with my bestie 🐶🌊🦩 @the.princess.mini

Shop Item #: 10434286
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #florals #bikini",162,15688,"['Water', 'Smile', 'Muscle', 'Pink', 'Brassiere', 'Leisure', 'Thigh', 'Fun', 'Swimwear', 'Recreation']",Water Smile Muscle Pink Brassiere Leisure Thigh Fun Swimwear Recreation
1111,1111,Image,https://www.instagram.com/p/CgXP0W5pBEi/,https://instagram.fogl3-1.fna.fbcdn.net/v/t51.2885-15/295646455_457558659203181_8489370551210848551_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fogl3-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=_bl0l8vTJpwAX9MjEtX&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCV94EXBr1ogPpwIPydsoshgAMsjIt-zUum01jjyW7mSg&oe=638C3AB1&_nc_sid=86f79a,"Vacation Daze is here! 🌴😎🍹

Snag our summer essentials from our Vacation Daze Collection featuring Surf's Up Body Oils, Swizzle Stick Eyeliners, our Tropi-Cali Eyeshadow Palette, and Fruit Pop Lip Stains! 🌊☀🍹

Featured Product:
VACATION DAZE COLLECTION- $45.99 (ID 10923647)
Vacation Daze Swizzle Stick Eyeliner Set- $12.99 (ID 11021005)
Vacation Daze Fruit Pop Lip Stain Set- $8.99 (ID 11021004)
Vacation Daze Surf's Up Body Oil- $6.49 (ID 11021003)
Vacation Daze Tropi-Cali Eyeshadow Palette- $10.49 (ID 11021001)

#SHEGLAM #sheglamvacationdaze #newcollection",34,6055,"['Textile', 'Font', 'Material property', 'Paint', 'Cosmetics', 'Writing implement', 'Publication', 'Office supplies', 'Art', 'Stationery']",Textile Font Material property Paint Cosmetics Writing implement Publication Office supplies Art Stationery
1112,1112,Image,https://www.instagram.com/p/CgXPyappuRG/,https://instagram.fogl3-1.fna.fbcdn.net/v/t51.2885-15/295140002_1762410570817543_592956635613818824_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fogl3-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=vduMlJIZSdEAX9L8rYT&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBK1yjyIc3aGkK5rMk6m_sNh6LmZj0WHu-tl_p4IHa2jA&oe=638B5FA0&_nc_sid=86f79a,"All we see is GREEN 💚💵 @avmadeleine

Shop Item #: 9872602
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #vacation #summervibe #swimwear #bikini",48,15576,"['Swimsuit top', 'Lingerie top', 'Swimwear', 'Plant', 'Waist', 'Thigh', 'People in nature', 'Swimsuit bottom', 'Grass', 'Lingerie']",Swimsuit top Lingerie top Swimwear Plant Waist Thigh People in nature Swimsuit bottom Grass Lingerie
1114,1114,Image,https://www.instagram.com/p/CgXA-e5L3Wv/,https://instagram.fogl3-1.fna.fbcdn.net/v/t51.2885-15/294944421_990391701657461_1163782096324485004_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fogl3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=qGOLFKDW7n8AX-VqSvm&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDjC0MsUSKvSXZAqa3cid4s5S50c66nfUXCgtAwMznmtw&oe=638B410C&_nc_sid=86f79a,"Vibing with this look 💚  @mollykrenz_

Shop Item #: 7223732
⁠
#SHEIN #SHEINforall #SHEINSS22 #summer #SHEINSXY #chic #fashionista #vacation",60,9048,"['Clothing', 'Joint', 'Eye', 'Leg', 'Neck', 'Sleeve', 'Waist', 'Thigh', 'Strapless dress', 'Trunk']",Clothing Joint Eye Leg Neck Sleeve Waist Thigh Strapless dress Trunk
